index	original	translation	scores	mean	z_scores	z_mean
1228	"According to Datta, a definitive historical interpretation of Khusrau's poetic work is not possible."	"దత్త ప్రకారం, ఖుష్రూ యొక్క కవితా రచనల యొక్క ఖచ్చితమైన చారిత్రక వివరణ సాధ్యం కాదు."	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1229	Ulupi went back to her kingdom in the Ganga river.	ఉలుపి గంగా నదిలో తన రాజ్యానికి తిరిగి వెళ్ళాడు.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1230	"Taking advantage of the chaos, the Rastrakuta ruler Dhruva surged northwards, defeated Vatsaraja, and took Kannauj for himself, completing the furthest northern expansion by a South Indian ruler."	"ఈ గందరగోళాన్ని ఉపయోగించుకొని, రాష్ట్రకుత పాలకుడు ధ్రువా ఉత్తరాన దూసుకువెళ్ళాడు, వాట్సరాజాను ఓడించాడు, కాన్నూజ్ను తన కోసం తీసుకున్నాడు, దక్షిణ భారత పాలకుడు చేసిన ఉత్తర విస్తరణను పూర్తి చేశాడు."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1231	"Air pollution is usually concentrated in densely populated metropolitan areas, especially in developing countries where environmental regulations are relatively lax or nonexistent."	"వాయు కాలుష్యం సాధారణంగా జనాభా గణనీయంగా ఉన్న మెట్రోపాలిటన్ ప్రాంతాలలో, ముఖ్యంగా పర్యావరణ నియంత్రణలు సాపేక్షంగా సున్నితమైనవి లేదా లేవు."	"[50,50,50]"	50.0	"[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]"	-0.9358687476340590
1232	"Rainfall is irregular, usually dry during the north-east monsoons, and very wet during the south-west monsoons."	"వర్షపాతం క్రమరహితంగా ఉంటుంది, సాధారణంగా ఈశాన్య రుతుపవనాల సమయంలో పొడిగా ఉంటుంది, మరియు దక్షిణ-పశ్చిమ రుతుపవనాల సమయంలో చాలా తడిగా ఉంటుంది."	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1233	"[citation needed] Besides the images of the Buddhist deities, the images of Vishnu, Siva and Sarasvati were also constructed during the Pala dynasty rule."	"[అనువాదం అవసరం] బౌద్ధ దేవతల చిత్రాల పాటు, పాలా రాజవంశ పాలనలో విష్ణు, శివ, సారాస్వతి చిత్రాలు కూడా నిర్మించబడ్డాయి."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1234	"However, party cadres succeeded in convincing him not to quit as leader of opposition in the Karnataka Assembly."	"అయితే, కర్ణాటక అసెంబ్లీలో ప్రతిపక్ష నాయకుడిగా రాజీపడవద్దని పార్టీ కార్యకర్తలు ఆయనను ఒప్పించగలిగారు."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1235	The Central Tibetan Administration's Department of Finance is made of seven departments and several special offices.	టిబెట్ కేంద్ర పరిపాలన యొక్క ఆర్థిక విభాగం ఏడు విభాగాలు మరియు అనేక ప్రత్యేక కార్యాలయాలతో కూడి ఉంటుంది.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1236	"Tennant's factory at St Rollox, North Glasgow, became the largest chemical plant in the world."	ఉత్తర గ్లాస్గోలోని సెయింట్ రోలక్స్లో టెన్నెంట్ యొక్క కర్మాగారం ప్రపంచంలోనే అతిపెద్ద రసాయన కర్మాగారం అయింది.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1237	"These contexts are antiques, paintings, rare collectibles, expensive wines, commodities, livestock, radio spectrum, used cars, jukebox derivatives, even emission trading, and many more."	"ఈ సందర్భాలలో పురాతన వస్తువులు, చిత్రాలు, అరుదైన సేకరణ వస్తువులు, ఖరీదైన వైన్లు, వస్తువులు, పశువుల ఉత్పత్తి, రేడియో స్పెక్ట్రం, వాడిన కార్లు, జ్యూక్బాక్స్ ఉత్పత్తులు, ఉద్గార వాణిజ్యం కూడా మరియు మరెన్నో ఉన్నాయి."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
1238	"Following this and the announcement of his Lok Sabha candidature, Surya obtained a temporary injunction against 49 media outlets and social media platforms, restraining them from publishing any ""defamatory statements"" against him."	"దీనితో పాటు లోక్సభ అభ్యర్థిత్వాన్ని ప్రకటించిన తరువాత, సూర్య 49 మీడియా సంస్థలు, సోషల్ మీడియా ప్లాట్ఫామ్లపై తాత్కాలిక నిషేధాన్ని పొందారు."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1239	"This is because of the larger heat capacity of oceans, and because oceans lose more heat by evaporation."	ఇది సముద్రాల ఉష్ణ సామర్థ్యం ఎక్కువగా ఉన్నందున మరియు ఎందుకంటే సముద్రాలు ఆవిరి ద్వారా ఎక్కువ ఉష్ణాన్ని కోల్పోతాయి.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1240	This resulted in the school being downgraded to a secondary school.	"ఈ కారణంగా, ఈ పాఠశాల ఒక ఉన్నత పాఠశాలగా తగ్గించబడింది."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1241	Apart from building institutions related to his profession Prof. B. S. Rao help start other institutions.	తన వృత్తికి సంబంధించిన సంస్థలను నిర్మించడంతో పాటు ప్రొఫెసర్ బి. ఎస్. రావు ఇతర సంస్థలను ప్రారంభించడంలో సహాయపడ్డారు.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1242	"Once hominins had moved out into drier and colder habitats of higher latitudes, one major limiting factor in population growth was out of the equation."	"హొమినిన్స్ ఎత్తైన అక్షాంశాలలో పొడి మరియు చల్లని ఆవాసాలకు తరలివెళ్ళిన తర్వాత, జనాభా పెరుగుదలకు ఒక ప్రధాన పరిమిత కారకం ఈ సమీకరణం నుండి బయటపడింది."	"[65,65,60]"	63.3333333333333	"[-0.1529733561179698, -0.9925383122716744, -0.20122031960210005]"	-0.4489106626639150
1243	"However, the British also reduced the land holdings of many pre-colonial princely states and chieftaincy, demoting their status to a zamindar from previously higher ranks of nobility."	"అయితే, బ్రిటీష్ వారు అనేక వలస పూర్వ రాజ్యాలు మరియు చీఫ్టీల భూస్వామ్యాలను కూడా తగ్గించారు, వారి స్థితిని గతంలో ఉన్నత శ్రేణుల నుండి ఒక జామిండర్కు తగ్గించారు."	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1244	"Another study detected HPV in the EBC, bronchial brushing and neoplastic lung tissue of cases, and found a presence of an HPV infection in 16.4% of the subjects affected by nonsmall cell lung cancer, but in none of the controls."	"మరొక అధ్యయనంలో EBC లో HPV, బ్రోంకియల్ బ్రషింగ్ మరియు న్యూప్లాస్టిక్ ఊపిరితిత్తుల కణజాలం కేసులలో గుర్తించబడ్డాయి మరియు చిన్న సెల్ ఊపిరితిత్తుల క్యాన్సర్తో బాధపడుతున్న 16.4% మందిలో HPV సంక్రమణ ఉనికిని కనుగొనబడింది, కానీ నియంత్రణలో ఏదీ లేదు."	"[85,85,80]"	83.3333333333333	"[0.0676059957943164, 0.587649139034211, 0.01937798539151013]"	0.2248777067400130
1245	It is the second largest dam in Rajasthan.	ఇది రాజస్థాన్ లో రెండో అతిపెద్ద ఆనకట్ట.	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1246	"The ionization process is widely used in a variety of equipment in fundamental science (e.g., mass spectrometry) and in industry (e.g., radiation therapy)."	ఇయోనిజేషన్ ప్రక్రియను ప్రాథమిక శాస్త్రంలో (ఉదా. మాస్ స్పెక్ట్రోమెట్రీ) మరియు పరిశ్రమలో (ఉదా. రేడియేషన్ థెరపీ) వివిధ పరికరాల్లో విస్తృతంగా ఉపయోగిస్తారు.	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1247	"When it was introduced, it was necessary that D/L could be implemented with a single table of resource percentages, as it could not be guaranteed that computers would be present."	"ఇది ప్రవేశపెట్టినప్పుడు, కంప్యూటర్లు ఉనికిని హామీ ఇవ్వలేనందున వనరుల శాతాల యొక్క ఒకే పట్టికతో D/L అమలు చేయాల్సిన అవసరం ఉంది."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1248	"One of the most critical was the problem of English rule in Scotland, where Edward I's long but ultimately inconclusive military campaign was ongoing when he died."	"స్కాట్లాండ్లో ఇంగ్లీష్ పాలన సమస్య అత్యంత క్లిష్టమైనది, అక్కడ ఎడ్వర్డ్ I యొక్క సుదీర్ఘమైన కానీ చివరికి ముగింపు లేని సైనిక ప్రచారం అతను మరణించినప్పుడు కొనసాగింది."	"[75,75,60]"	70.0	"[-0.0426836801618267, -0.20244458661873171, -0.20122031960210005]"	-0.14878286212755300
1249	"Not fully committed, he spent most of his time composing music, and writing poems and plays."	"పూర్తిగా నిబద్ధత లేని అతను తన సమయాన్ని ఎక్కువగా సంగీతాన్ని రాస్తూ, పద్యాలు మరియు నాటకాలు రాస్తూ గడిపాడు."	"[50,50,55]"	51.6666666666667	"[-0.31840787005218446, -2.1776789007510886, -0.25636989585050257]"	-0.9174855555512590
1250	"Imam al-Mutawakkil Yahya chose his son Ali to succeed him, a decision that infuriated his other son al-Mutahhar ibn Yahya."	"ఇమామ్ అల్-ముతావకిల్ యాహ్య తన కుమారుడు అలీని తన స్థానంలో ఎంచుకున్నాడు, ఇది అతని ఇతర కుమారుడు అల్-ముతాహర్ ఇబ్న్ యాహ్యాను కోపపరిచింది."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1251	"As described by Vogelstein et al., an average cancer of the colon has only 1 or 2 oncogene mutations and 1 to 5 tumor suppressor mutations (together designated “driver mutations”), with about 60 further “passenger” mutations."	"వోగెల్స్టెయిన్ మరియు ఇతరులు వివరించినట్లుగా, పెద్దప్రేగు క్యాన్సర్లో 1 లేదా 2 ఆంకోజెనిక్ మ్యుటేషన్లు మరియు 1 నుండి 5 కణితి అణిచివేత మ్యుటేషన్లు మాత్రమే ఉంటాయి (సమిష్టిగా డ్రైవర్ మ్యుటేషన్లు అని పిలుస్తారు), ఇంకా 60 ప్యాసజర్ మ్యుటేషన్లు ఉన్నాయి."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1252	"—Ashok Chakra citation For her bravery, the Government of India posthumously awarded Bhanot the Ashoka Chakra Award, India's highest gallantry award for bravery in the face of the enemy during peacetime."	అశోక్ చక్రం ప్రస్తావన ఆమె ధైర్యానికి భారత ప్రభుత్వం శాంతి సమయంలో శత్రువుల ఎదుట సాహసానికి భారతదేశ అత్యున్నత ధైర్య పురస్కారం అయిన అశోక్ చక్ర అవార్డును భానోట్ కు మరణానంతరం ప్రదానం చేసింది.	"[95,95,95]"	95.0	"[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]"	0.580155083524777
1253	"Ubico saw the United States as an ally against the supposed communist threat of Mexico, and made efforts to gain its support."	"మెక్సికోకు కమ్యూనిస్టు ముప్పును ఎదుర్కోవటానికి అమెరికాను మిత్రరాజ్యంగా చూస్తూ, దాని మద్దతును పొందేందుకు ప్రయత్నాలు చేశాడు."	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1254	"There are a number of daily buses to Kanpur, Allahabad, Delhi, Sagar, Lucknow, Jhansi, Khajuraho, in Uttar Pradesh and to many other states."	"కాన్పూర్, అలహాబాద్, ఢిల్లీ, సాగర్, లక్నో, జంజీ, ఖజురాహో, ఉత్తరప్రదేశ్, అనేక ఇతర రాష్ట్రాలకు రోజువారీ బస్సులు నడుస్తాయి."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
1255	"The Britishers later occupied it, and they ruled up to 1947."	"బ్రిటిష్ వారు తరువాత దానిని ఆక్రమించారు, మరియు వారు 1947 వరకు పాలించారు."	"[90,90,90]"	90.0	"[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]"	0.41170799117379500
1256	"This festival is held at the lakefront Henry Maier Festival Park just south of downtown, as are a summer-long array of ethnic musical festivals."	"ఈ పండుగ సరస్సు ఒడ్డున ఉన్న హెన్రీ మయిర్ ఫెస్టివల్ పార్క్లో నగర కేంద్రానికి దక్షిణాన జరుగుతుంది, అలాగే వేసవిలో అనేక జాతి సంగీత పండుగలు జరుగుతాయి."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1257	He wrote many works in Sanskrit.	ఆయన అనేక రచనలను సంస్కృతిలో రాశారు.	"[90,90,80]"	86.6666666666667	"[0.12275083377238796, 0.9826960018606823, 0.01937798539151013]"	0.37494160700819300
1258	"[citation needed] Though Sarasvati initially emerged as a river goddess in the Vedic scriptures, in later Hinduism of the Puranas, she was rarely associated with the river."	"[అనువాదం అవసరం] ప్రారంభంలో శరస్వతి వేద గ్రంథాలలో నది దేవతగా కనిపించినప్పటికీ, తరువాత పురాణాల హిందూమతంలో, ఆమె అరుదుగా నదితో సంబంధం కలిగి ఉంది."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1259	Eventually it became unique way of self-education for her.	చివరికి అది ఆమెకు స్వీయ విద్య యొక్క ప్రత్యేకమైన మార్గం అయింది.	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1260	"(13,33) Kingdoms of Ancient India"	"(13,33) ప్రాచీన భారతదేశ రాజ్యాలు"	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1261	"The Pallavas fought a series of wars in the northern Vengi region, before Mahendravarma decimated his chief enemies at Pullalur (according to Pallava grants at Kuram, Kasakudi and Tadantottam)."	"పల్లవాలు ఉత్తర వెంగీ ప్రాంతంలో అనేక యుద్ధాలను జరిపారు, మహేంద్రవర్మ పుల్లలూర్ వద్ద తన ప్రధాన శత్రువులను పద్మించాడు (కురాం, కాసాకుడి మరియు తదాంతోత్తమ వద్ద పల్లవా గ్రాంట్స్ ప్రకారం)."	"[50,65,65]"	60.0	"[-0.31840787005218446, -0.9925383122716744, -0.1460707433536975]"	-0.4856723085591850
1262	His elder son Hari (Hari Prasad) & daughter Radha (Varalakshmi) move in his path.	అతని పెద్ద కుమారుడు హరి (హరి ప్రసాద్) మరియు కుమార్తె రాధా (వరాలక్ష్మి) అతని మార్గంలో నడుస్తారు.	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1263	Fiorelli also introduced scientific documentation.	ఫియోరెల్లీ కూడా శాస్త్రీయ డాక్యుమెంటేషన్ను ప్రవేశపెట్టారు.	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1264	After evaporation of the ether a brown liquid remained.	"ఈథర్ ఆవిరైపోయిన తరువాత, ఒక బ్రౌన్ ద్రవము మిగిలిపోయింది."	"[90,90,80]"	86.6666666666667	"[0.12275083377238796, 0.9826960018606823, 0.01937798539151013]"	0.37494160700819300
1265	"PAL-V (Personal Air and Land Vehicle) is a Dutch company that is involved in the development of a commercial flying car, the PAL-V Liberty."	"PAL-V (వ్యక్తిగత ఎయిర్ మరియు ల్యాండ్ వాహనం) అనేది ఒక వాణిజ్య ఫ్లయింగ్ కారు, PAL-V లిబర్టీ అభివృద్ధిలో పాల్గొన్న ఒక డచ్ సంస్థ."	"[80,80,75]"	78.3333333333333	"[0.012461157816244852, 0.19260227620773965, -0.03577159085689241]"	0.056430614389030700
1266	"The Pakistan Cricket Board (PCB) preferred him over the senior cricketers like Zaheer Abbas, Sarfraz Nawaz, Majid Khan and Wasim Bari who were still playing."	"పాకిస్తాన్ క్రికెట్ బోర్డు (పిసిబి) ఇప్పటికీ ఆడుతున్న జహీర్ అబ్బాస్, సర్ఫరాజ్ నావాజ్, మజిద్ ఖాన్ మరియు వాసిమ్ బారీ వంటి సీనియర్ క్రికెటర్ల కంటే అతన్ని ఇష్టపడేది."	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1267	The city came to be divided into two parts: the European inhabited White Town and the Black Town where the 'natives' lived.	ఈ నగరం రెండు భాగాలుగా విభజించబడిందిః యూరోపియన్లు నివసించిన వైట్ టౌన్ మరియు 'స్థానికవాసులు' నివసించిన బ్లాక్ టౌన్.	"[85,85,85]"	85.0	"[0.0676059957943164, 0.587649139034211, 0.07452756163991267]"	0.24326089882281300
1268	Bhadra also narrates to Draupadi how she married Krishna.	శ్రీ కృష్ణుడితో ఆమె ఎలా వివాహం చేసుకున్నాడో కూడా శ్రీ ద్రుపదికి భద్ర వివరించారు.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1269	"Udal advised against this proposal, arguing that it would not be appropriate to attack wounded soldiers or to antagonize a powerful king like Prithviraj."	ఈ ప్రతిపాదనకు వ్యతిరేకంగా ఉదల్ సలహా ఇచ్చాడు. గాయపడిన సైనికులను దాడి చేయడం లేదా ప్రిత్విరాజ్ వంటి శక్తివంతమైన రాజును వ్యతిరేకించడం సరైనదని వాదించాడు.	"[65,60,56]"	60.3333333333333	"[-0.1529733561179698, -1.3875851750981458, -0.24533998060082207]"	-0.5952995039389790
1270	De Morgan arranged for the book to be republished in London under his own supervision.	డి మోర్గాన్ తన సొంత పర్యవేక్షణలో ఈ పుస్తకాన్ని లండన్లో పునః ప్రచురించాలని ఏర్పాట్లు చేశాడు.	"[90,90,80]"	86.6666666666667	"[0.12275083377238796, 0.9826960018606823, 0.01937798539151013]"	0.37494160700819300
1271	"However, the atmosphere in Jodhpur was in general hostile to accession to Pakistan."	"అయితే, పాకిస్తాన్ లోకి ప్రవేశానికి జోధ్పూర్ లో వాతావరణం సాధారణంగా శత్రుత్వంగా ఉండేది."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1272	"When Nasir Jung tried to recapture Gingee Fort, from De Bussy he was halted, defeated and killed by the forces of the troublesome Himmat Khan, the Nawab of Kadapa."	"నసిర్ జంగ్ డి బస్సీ నుండి గింగీ ఫోర్ట్ను తిరిగి పట్టుకోవటానికి ప్రయత్నించినప్పుడు అతను కడప నవాబ్ అయిన ఇబ్బందికరమైన హిమ్మాట్ ఖాన్ దళాలచే అడ్డుకున్నాడు, ఓడిపోయాడు మరియు చంపబడ్డాడు."	"[70,70,75]"	71.6666666666667	"[-0.09782851813989826, -0.597491449445203, -0.03577159085689241]"	-0.24369718614733100
1273	The enormous energy of Niagara Falls has long been recognized as a potential source of power.	నియాగరా జలపాతం యొక్క అపారమైన శక్తి శక్తి శక్తి వనరుగా గుర్తించబడింది.	"[45,45,40]"	43.3333333333333	"[-0.37355270803025603, -2.57272576357756, -0.42181862459571023]"	-1.122699032067840
1274	The hill is also popularly known by the name of Gandhi.	ఈ కొండను గాంధీ అని కూడా పిలుస్తారు.	"[95,95,95]"	95.0	"[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]"	0.580155083524777
1275	A large pool with water fountains forms the backyard of the music hall.	మ్యూజిక్ హాల్ యొక్క వెనక గజంలో నీటి ఫౌంటైన్లు ఉన్న పెద్ద పూల్ ఉంది.	"[60,70,70]"	66.6666666666667	"[-0.20811819409604138, -0.597491449445203, -0.09092116710529495]"	-0.2988436035488470
1276	The Bronze Age and Iron Age were characterised by extensive contacts with other cultures in Fennoscandia and the Baltic region.	కాంస్య యుగం మరియు ఐరన్ యుగం ఫెనోస్కాండియా మరియు బాల్టిక్ ప్రాంతంలోని ఇతర సంస్కృతులతో విస్తృతమైన పరిచయాలతో వర్గీకరించబడ్డాయి.	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
1277	These forests have been almost completely converted to agriculture and teak plantations.	"ఈ అడవులను దాదాపు పూర్తిగా వ్యవసాయానికి, టీక్ తోటలకు మార్చారు."	"[60,60,65]"	61.6666666666667	"[-0.20811819409604138, -1.3875851750981458, -0.1460707433536975]"	-0.5805913708492950
1278	Geological studies indicate that the coastline extended along the western shores of the lake in the Pleistocene era with its northeastern region lying under the sea.	"భూగర్భ శాస్త్ర అధ్యయనాలు ఈ సరస్సు యొక్క పశ్చిమ తీరంలో ప్లెయిస్టోసెన్ యుగంలో విస్తరించిందని, దాని ఈశాన్య ప్రాంతం సముద్రం కింద ఉన్నట్లు సూచిస్తున్నాయి."	"[90,90,88]"	89.3333333333333	"[0.12275083377238796, 0.9826960018606823, 0.1076173073889542]"	0.40435471434067500
1279	There are taste buds on the epiglottis.	ఎపిగ్లోటిస్ మీద రుచి పిత్తాలు ఉన్నాయి.	"[50,50,50]"	50.0	"[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]"	-0.9358687476340590
1280	"Schools in the area include Chanchalguda Government junior college, Modern High School, Farah High School, Rehmatia High School, St. Lawrence High School, Caramel High School and neo school aizza."	"ఈ ప్రాంతంలోని పాఠశాలల్లో చాంచల్గుడా ప్రభుత్వ జూనియర్ కాలేజ్, మోడరన్ హైస్కూల్, ఫరాహ్ హైస్కూల్, రెహ్మాటియా హైస్కూల్, సెయింట్ లారెన్స్ హైస్కూల్, కారమేల్ హైస్కూల్, నియో స్కూల్ అజిజా ఉన్నాయి."	"[80,80,80]"	80.0	"[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]"	0.07481380647183150
1281	"Gorbachev tried to improve relations with the UK, France, and West Germany; like previous Soviet leaders, he was interested in pulling Western Europe away from U.S. influence."	"గోర్బాచోవ్ బ్రిటన్, ఫ్రాన్స్, మరియు పశ్చిమ జర్మనీలతో సంబంధాలను మెరుగుపర్చడానికి ప్రయత్నించాడు; మునుపటి సోవియట్ నాయకుల మాదిరిగానే, అతను పశ్చిమ ఐరోపాను US ప్రభావానికి దూరంగా ఉంచడానికి ఆసక్తి చూపాడు."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1282	"In these sessions they answered questions as fundamental as, ""What are human rights?"	"ఈ సమావేశాల్లో, ""మానవ హక్కులు ఏమిటి?"	"[50,65,65]"	60.0	"[-0.31840787005218446, -0.9925383122716744, -0.1460707433536975]"	-0.4856723085591850
1283	"His uncle, Rajesh, is a music composer."	అతని అత్త రాజీష్ సంగీత కంపోజిటర్.	"[20,30,25]"	25.0	"[-0.6492768979206138, -3.7578663520569737, -0.5872673533409178]"	-1.6648035344395000
1284	Many scholars of the House of Wisdom were of Christian background.	వివేకపు ఇంటిలో ఉన్న అనేకమంది పండితులు క్రైస్తవ నేపథ్యంలో ఉన్నారు.	"[50,50,50]"	50.0	"[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]"	-0.9358687476340590
1285	"Specifically, Ostrom was assigned to look at the West Basin."	"ప్రత్యేకించి, ఓస్ట్రోమ్కు పశ్చిమ బేసిన్ ను పరిశీలించే పని అప్పగించారు."	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1286	"Such terrain models are known to be used in military training and simulation, although usually on a much smaller scale."	"సైనిక శిక్షణ మరియు అనుకరణలో ఇటువంటి భూభాగం నమూనాలు ఉపయోగించబడుతున్నాయి, అయినప్పటికీ సాధారణంగా చాలా చిన్న స్థాయిలో ఉంటాయి."	"[70,75,75]"	73.3333333333333	"[-0.09782851813989826, -0.20244458661873171, -0.03577159085689241]"	-0.11201489853850700
1287	The Luapula flows south then west before it turns north until it enters Lake Mweru.	"లూపాలా దక్షిణాన, పశ్చిమాన ప్రవహిస్తుంది. తరువాత అది ఉత్తరాన తిరగడానికి ముందు, అది మ్వెరో సరస్సులోకి ప్రవేశిస్తుంది."	"[65,65,65]"	65.0	"[-0.1529733561179698, -0.9925383122716744, -0.1460707433536975]"	-0.4305274705811140
1288	"Examples of natural harbors include Sydney Harbour, Australia and Trincomalee Harbour in Sri Lanka."	"సహజ నౌకాశ్రయాల ఉదాహరణలలో సిడ్నీ నౌకాశ్రయం, ఆస్ట్రేలియా మరియు శ్రీలంకలోని ట్రిన్కోమాలి నౌకాశ్రయం ఉన్నాయి."	"[70,70,70]"	70.0	"[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]"	-0.2620803782301320
1289	"As Minister for Rehabilitation in the days immediately after Partition of India, Kairon handled the task of resettlement of millions of refugees who had migrated from West Punjab (Pakistan)."	"భారతదేశ విభజన అనంతరం వెంటనే పునరావాస మంత్రిగా, పశ్చిమ పంజాబ్ (పాకిస్తాన్) నుండి వలస వచ్చిన మిలియన్ల మంది శరణార్థులను పునరావాస పథకం ద్వారా నిర్వహించారు."	"[65,65,65]"	65.0	"[-0.1529733561179698, -0.9925383122716744, -0.1460707433536975]"	-0.4305274705811140
1290	"Calcium carbide, also known as calcium acetylide, is a chemical compound with the chemical formula of CaC2."	"కాల్షియం కార్బైడ్, కాల్షియం అసిటైలిడ్ అని కూడా పిలువబడుతుంది, ఇది కెసి 2 యొక్క రసాయన సూత్రంతో కూడిన రసాయన సమ్మేళనం."	"[75,75,75]"	75.0	"[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]"	-0.09363328587915030
1291	The rest of the district is drained by the upper Krishna and its tributaries.	మిగిలిన జిల్లాను ఎగువ కృష్ణ మరియు దాని ఉపనదులు నీటిని కరుగుతాయి.	"[60,60,60]"	60.0	"[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]"	-0.5989745629320960
1292	"Although scramjet engines have been studied for many decades, only recently have small experimental units been flight tested and then only very briefly (e.g."	"స్క్రామ్జెట్ ఇంజిన్లను దశాబ్దాలుగా అధ్యయనం చేసినప్పటికీ, ఇటీవల చిన్న ప్రయోగాత్మక యూనిట్లను విమాన పరీక్షలు చేయించబడ్డాయి మరియు తరువాత చాలా తక్కువ సమయం (ఉదా."	"[50,50,50]"	50.0	"[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]"	-0.9358687476340590
1293	"Missed calls are also referred to in some parts of Africa as beeping, flashing in Nigeria, a flashcall in Pakistan, miskol in the Philippines and ring-cut in Sri Lanka."	"కొన్ని ప్రాంతాల్లో విఫలమైన కాల్స్ కూడా బీపింగ్, నైజీరియాలో మెరుపు, పాకిస్తాన్లో మెరుపు కాల్, ఫిలిప్పీన్స్లో మిస్కోల్ మరియు శ్రీలంకలో రింగ్ కట్ అని సూచిస్తారు."	"[80,80,75]"	78.3333333333333	"[0.012461157816244852, 0.19260227620773965, -0.03577159085689241]"	0.056430614389030700
