ref	talk.1	66	rater4	Hier sehen wir zwei Schwarze Löcher, die einander umkreisen, wieder mit den hilfreichen, aufgemalten Linien.	It shows two black holes in orbit around each other, again, with these helpfully painted curves.	-1	-1	no-error
Facebook-AI	talk.1	67	rater3	Und wenn Sie sehen können – es ist ein bisschen schwach – aber wenn Sie die roten Wellen sehen können, die ausgehen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
HuaweiTSC	talk.1	67	rater3	Und wenn Sie sehen können -- es ist irgendwie schwach -- aber wenn Sie die roten Wellen sehen können, die ausgehen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
Nemo	talk.1	67	rater4	Und wenn man sehen kann - es ist irgendwie schwach - aber wenn man die roten Wellen sehen kann, die ausströmen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
Online-W	talk.1	67	rater2	Und wenn Sie sehen können - es ist ziemlich schwach - aber wenn Sie die roten Wellen sehen können, die ausströmen, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	26	57	major
UEdin	talk.1	67	rater4	Und wenn man sehen kann -- es ist irgendwie schwach -- aber wenn man die roten Wellen sehen kann, die ausstrahlen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	0	154	major
VolcTrans-AT	talk.1	67	rater2	Und wenn Sie sehen können - es ist ziemlich schwach - aber wenn Sie die roten Wellen sehen können, die ausströmen, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	26	57	major
VolcTrans-GLAT	talk.1	67	rater1	Und wenn Sie sehen können – es ist irgendwie schwach – aber wenn Sie die roten Wellen sehen können, die austreten, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	115 4	123 8	minor minor
eTranslation	talk.1	67	rater4	Und wenn ihr sehen könnt – es ist irgendwie schwach –, aber wenn ihr die roten Wellen sehen könnt, die ausströmen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	0	54	major
metricsystem1	talk.1	67	rater3	Und wenn Sie sehen können – es ist irgendwie schwach – aber wenn Sie die roten Wellen sehen können, die austreten, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
metricsystem2	talk.1	67	rater2	Und wenn Sie sehen können - es ist ein bisschen schwach -, aber wenn Sie die roten Wellen sehen können, die ausstrahlen, dann sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	0 26	25 61	minor major
metricsystem3	talk.1	67	rater2	Und wenn Sie sehen können - es ist eine Art Ohnmacht -, aber wenn Sie die roten Wellen sehen können, die ausgehen, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	115 26 28	123 57 55	minor major major
metricsystem4	talk.1	67	rater3	Und wenn Sie sehen können – es ist irgendwie schwach – aber wenn Sie die roten Wellen sehen können, die ausgehen, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
metricsystem5	talk.1	67	rater3	Und wenn Sie sehen können – es ist irgendwie schwach – aber wenn Sie die roten Wellen sehen können, die herausströmen, sind das die Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
ref	talk.1	67	rater4	Vielleicht können Sie sehen – es ist ein bisschen undeutlich – aber wenn Sie die roten Wellen sehen, die austreten, das sind Gravitationswellen.	And if you can see -- it's kind of faint -- but if you can see the red waves emanating out, those are the gravitational waves.	-1	-1	no-error
Facebook-AI	talk.1	68	rater3	Sie sind buchstäblich die Klänge des Weltraumklingelns, und sie werden mit Lichtgeschwindigkeit von diesen Schwarzen Löchern ausgehen, während sie herunterklingeln und am Ende des Tages zu einem sich drehenden, ruhigen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	147 37	166 54	major minor
HuaweiTSC	talk.1	68	rater3	Sie sind buchstäblich die Geräusche des Weltraumläutens, und sie werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern herausreisen, während sie herunterklingeln und sich am Ende des Tages zu einem sich drehenden, ruhigen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	152 40	168 55	minor minor
Nemo	talk.1	68	rater4	Sie sind buchstäblich die Geräusche des Weltraums, und sie werden mit Lichtgeschwindigkeit aus diesen schwarzen Löchern reisen, wenn sie nach unten klingen und am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	120 137	126 158	minor major
Online-W	talk.1	68	rater2	Sie sind buchstäblich die Geräusche des Raumes, die klingeln und sie werden sich von diesen schwarzen Löchern mit Lichtgeschwindigkeit ausbreiten, während sie herunter klingeln und am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	-1	-1	no-error
UEdin	talk.1	68	rater4	Sie sind im wahrsten Sinne des Wortes die Geräusche des Weltalls, und sie werden mit Lichtgeschwindigkeit aus diesen schwarzen Löchern herauskommen, während sie klingeln und am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	0	255	major
VolcTrans-AT	talk.1	68	rater2	Das sind buchstäblich die Geräusche des Weltraums, die von diesen schwarzen Löchern mit Lichtgeschwindigkeit ausgehen, während sie nach unten tönen und am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	-1	-1	no-error
VolcTrans-GLAT	talk.1	68	rater1	Sie sind buchstäblich die Geräusche des Weltraumklingelns, und sie werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern reisen, während sie herunterklingeln und am Ende des Tages zu einem sich drehenden, ruhigen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	110 220	119 229	minor minor
eTranslation	talk.1	68	rater3	Sie sind buchstäblich die Geräusche des Weltraumklingelns, und sie werden mit Lichtgeschwindigkeit aus diesen schwarzen Löchern herausreisen, wenn sie herunterklingeln und sich am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch zusammenfügen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	128 151 40	143 170 57	major major minor
metricsystem1	talk.1	68	rater4	Sie sind buchstäblich die Geräusche des Weltraumklingelns, und sie werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern reisen, während sie herunterklingeln und am Ende des Tages zu einem sich drehenden, ruhigen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	128 148 26	138 168 60	major major major
metricsystem2	talk.1	68	rater1	Es sind buchstäblich die Geräusche des Klingelns im Weltraum, und sie werden mit Lichtgeschwindigkeit aus diesen schwarzen Löchern herauskommen, wenn sie nach unten klingeln und sich am Ende des Tages zu einem sich drehenden, ruhigen schwarzen Loch vereinigen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	154 39	173 48	minor minor
metricsystem3	talk.1	68	rater4	Es sind buchstäblich die Geräusche des Weltraums, und sie werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern herauskommen, wenn sie herunterklingen und sich am Ende des Tages zu einem sich drehenden, leisen Schwarzen Loch vereinigen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	142	161	major
metricsystem4	talk.1	68	rater3	Sie sind buchstäblich die Geräusche des klingelnden Weltraums, und sie werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern reisen, wenn sie herunterklingeln und am Ende des Tages zu einem sich drehenden, ruhigen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	149 67	168 138	major minor
metricsystem5	talk.1	68	rater3	Sie sind buchstäblich die Geräusche des Klingelns des Weltraums, und sie werden sich mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern ausbreiten, während sie herunterklingen und am Ende des Tages zu einem sich drehenden, leisen Schwarzen Loch verschmelzen.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	163 40	178 49	minor minor
ref	talk.1	68	rater3	Sie stellen tatsächlich den Klang des tönenden Weltraums dar und werden mit Lichtgeschwindigkeit aus diesen Schwarzen Löchern austreten, während sie immer leiser werden und schließlich verschmelzen werden zu einem sich drehenden, stillen Schwarzen Loch.	They're literally the sounds of space ringing, and they will travel out from these black holes at the speed of light as they ring down and coalesce to one spinning, quiet black hole at the end of the day.	173	204	minor
Facebook-AI	talk.1	69	rater3	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Raums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
HuaweiTSC	talk.1	69	rater3	Wenn du nahe genug stündest, würde dein Ohr mit dem Zusammendrücken und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	35 5	42 10	major major
Nemo	talk.1	69	rater4	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Quetschen und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	0	33	minor
Online-W	talk.1	69	rater2	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Quetschen und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	49	101	minor
UEdin	talk.1	69	rater4	Wenn du nahe genug stehen würdest, würde dein Ohr mit dem Drücken und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	0 41	36 49	major major
VolcTrans-AT	talk.1	69	rater2	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Quetschen und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
VolcTrans-GLAT	talk.1	69	rater1	Wenn Sie nahe genug stünden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Raums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	82	87	minor
eTranslation	talk.1	69	rater3	Wenn du nahe genug stehen würdest, würde dein Ohr mit dem Quetschen und Dehnen des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
metricsystem1	talk.1	69	rater4	Wenn Sie nahe genug stünden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Raums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
metricsystem2	talk.1	69	rater1	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Raums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	88	93	minor
metricsystem3	talk.1	69	rater4	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Zusammendrücken und Strecken des Raumes mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
metricsystem4	talk.1	69	rater3	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Raums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
metricsystem5	talk.1	69	rater4	Wenn Sie nahe genug stehen würden, würde Ihr Ohr mit dem Zusammendrücken und Dehnen des Weltraums mitschwingen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	0	26	minor
ref	talk.1	69	rater3	Wenn Sie nahe genug wären, würden der Klang des sich zusammenziehenden und ausdehnenden Weltraums in Ihren Ohren dröhnen.	If you were standing near enough, your ear would resonate with the squeezing and stretching of space.	-1	-1	no-error
Facebook-AI	talk.1	70	rater3	Sie würden den Klang förmlich hören.	You would literally hear the sound.	-1	-1	no-error
HuaweiTSC	talk.1	70	rater3	Du würdest den Klang buchstäblich hören.	You would literally hear the sound.	0	5	major
Nemo	talk.1	70	rater4	Sie würden das Geräusch buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
Online-W	talk.1	70	rater2	Sie würden den Klang buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
UEdin	talk.1	70	rater4	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
VolcTrans-AT	talk.1	70	rater2	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
VolcTrans-GLAT	talk.1	70	rater1	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
eTranslation	talk.1	70	rater3	Man würde den Klang buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
metricsystem1	talk.1	70	rater4	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
metricsystem2	talk.1	70	rater1	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
metricsystem3	talk.1	70	rater4	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
metricsystem4	talk.1	70	rater4	Sie würden den Ton buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
metricsystem5	talk.1	70	rater4	Sie würden das Geräusch buchstäblich hören.	You would literally hear the sound.	-1	-1	no-error
ref	talk.1	70	rater3	Sie würden den Klang buchstäblich hören können.	You would literally hear the sound.	-1	-1	no-error
Facebook-AI	talk.1	71	rater3	Jetzt würde natürlich Ihr Kopf gequetscht und gedehnt werden, so dass Sie Schwierigkeiten haben könnten zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
HuaweiTSC	talk.1	71	rater3	Nun würde dein Kopf natürlich wenig hilfreich gequetscht und gestreckt, so dass du Schwierigkeiten haben könntest, zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	10 80	17 85	major major
Nemo	talk.1	71	rater4	Jetzt würde dein Kopf natürlich ungünstig gequetscht und gestreckt werden, so dass du Probleme haben könntest, zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	12 83	16 85	minor minor
Online-W	talk.1	71	rater2	Jetzt würde natürlich Ihr Kopf gequetscht und gedehnt werden, so dass Sie Schwierigkeiten haben könnten zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
UEdin	talk.1	71	rater4	Jetzt würde dein Kopf natürlich gequetscht und nicht hilfreich gedehnt werden, so dass du Schwierigkeiten haben könntest zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	12 47 86	20 80 92	major major major
VolcTrans-AT	talk.1	71	rater2	Jetzt würde Ihr Kopf natürlich gequetscht und ungünstig gedehnt werden, so dass Sie Schwierigkeiten haben könnten zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
VolcTrans-GLAT	talk.1	71	rater1	Jetzt würde Ihr Kopf natürlich nicht hilfreich gequetscht und gestreckt werden, sodass Sie möglicherweise Schwierigkeiten haben, zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	31	46	minor
eTranslation	talk.1	71	rater3	Nun, natürlich würde dein Kopf gequetscht und gedehnt werden, so dass du Schwierigkeiten haben könntest zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
metricsystem1	talk.1	71	rater4	Jetzt würde Ihr Kopf natürlich nutzlos gequetscht und gestreckt, sodass Sie möglicherweise Schwierigkeiten haben, zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
metricsystem2	talk.1	71	rater1	Jetzt würde Ihr Kopf natürlich unbeholfen zusammengedrückt und gedehnt, sodass Sie möglicherweise Probleme haben, zu verstehen, was los ist.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	31	41	minor
metricsystem3	talk.1	71	rater4	Jetzt wird Ihr Kopf natürlich unbeholfen zusammengedrückt und gestreckt, sodass Sie möglicherweise Probleme haben, die Vorgänge zu verstehen.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	6	10	minor
metricsystem4	talk.1	71	rater4	Jetzt würde Ihr Kopf natürlich nicht hilfreich gequetscht und gestreckt, so dass Sie Schwierigkeiten haben könnten, zu verstehen, was vor sich geht.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	31	46	minor
metricsystem5	talk.1	71	rater4	Jetzt würde Ihr Kopf natürlich nicht hilfreich zusammengedrückt und gestreckt, sodass Sie möglicherweise Schwierigkeiten haben, zu verstehen, was los ist.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	31	46	minor
ref	talk.1	71	rater3	Natürlich würde auch Ihr Kopf gepresst und gedehnt werden, was recht unangenehm wäre, weshalb Sie auch Mühe hätten, das Geschehen zu begreifen.	Now of course, your head would be squeezed and stretched unhelpfully, so you might have trouble understanding what's going on.	-1	-1	no-error
Facebook-AI	talk.1	72	rater3	Aber ich würde Ihnen gerne den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	31	36	minor
HuaweiTSC	talk.1	72	rater3	Aber ich würde Ihnen gerne den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	31	36	minor
Nemo	talk.1	72	rater4	Aber ich würde Ihnen gerne den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
Online-W	talk.1	72	rater2	Aber ich würde Ihnen gerne den Klang vorspielen, den wir voraussagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
UEdin	talk.1	72	rater4	Aber ich würde gerne für euch den Sound spielen, den wir voraussagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
VolcTrans-AT	talk.1	72	rater2	Aber ich würde Ihnen gerne den Sound vorspielen, den wir voraussagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
VolcTrans-GLAT	talk.1	72	rater1	Aber ich würde Ihnen gerne den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
eTranslation	talk.1	72	rater3	Aber ich möchte für euch den Sound spielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	29	34	minor
metricsystem1	talk.1	72	rater4	Aber ich würde Ihnen gerne den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	49	71	major
metricsystem2	talk.1	72	rater1	Aber ich möchte für Sie den Sound spielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	0	4	minor
metricsystem3	talk.1	72	rater4	Aber ich möchte für Sie den Sound spielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
metricsystem4	talk.1	72	rater4	Aber ich möchte Ihnen den Sound vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
metricsystem5	talk.1	72	rater4	Aber ich würde Ihnen gerne den Klang vorspielen, den wir vorhersagen.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
ref	talk.1	72	rater3	Aber ich möchte Ihnen gerne vorspielen, welche Klänge wir hier prognostizieren würden.	But I'd like to play for you the sound that we predict.	-1	-1	no-error
Facebook-AI	talk.1	73	rater3	Das ist von meiner Gruppe – eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
HuaweiTSC	talk.1	73	rater3	Dies ist von meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
Nemo	talk.1	73	rater4	Das ist von meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	26	27	minor
Online-W	talk.1	73	rater2	Das ist von meiner Gruppe -- eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	26	31	major
UEdin	talk.1	73	rater4	Dies ist aus meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	0	82	major
VolcTrans-AT	talk.1	73	rater2	Dies ist von meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	27	31	major
VolcTrans-GLAT	talk.1	73	rater1	Dies ist von meiner Gruppe – eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
eTranslation	talk.1	73	rater3	Das ist von meiner Fraktion – eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	19	30	major
metricsystem1	talk.1	73	rater4	Dies ist von meiner Gruppe – eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
metricsystem2	talk.1	73	rater1	Dies ist aus meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
metricsystem3	talk.1	73	rater4	Dies ist aus meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	0	79	minor
metricsystem4	talk.1	73	rater4	Dies ist von meiner Gruppe - eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
metricsystem5	talk.1	73	rater4	Das ist von meiner Gruppe – eine etwas weniger glamouröse Computermodellierung.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
ref	talk.1	73	rater3	Dies hier ist von meiner Arbeitsgruppe – ein etwas weniger glamouröses Computermodell.	This is from my group -- a slightly less glamorous computer modeling.	-1	-1	no-error
Facebook-AI	talk.1	74	rater3	Stellen Sie sich ein leichteres schwarzes Loch vor, das in ein sehr schweres schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	32	46	minor
HuaweiTSC	talk.1	74	rater3	Stellen Sie sich vor, ein leichteres Schwarzes Loch fällt in ein sehr schweres Schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
Nemo	talk.1	74	rater4	Stellen Sie sich ein leichteres Schwarzes Loch vor, das in ein sehr schweres Schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
Online-W	talk.1	74	rater2	Stellen Sie sich vor, ein leichteres schwarzes Loch fällt in ein sehr schweres schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
UEdin	talk.1	74	rater4	Stellen Sie sich ein leichteres schwarzes Loch vor, das in ein sehr schweres schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
VolcTrans-AT	talk.1	74	rater2	Stellen Sie sich vor, ein leichteres schwarzes Loch fällt in ein sehr schweres schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
VolcTrans-GLAT	talk.1	74	rater1	Stellen Sie sich vor, ein leichteres Schwarzes Loch fällt in ein sehr schweres Schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	37 79	46 88	minor minor
eTranslation	talk.1	74	rater3	Stellen Sie sich ein leichteres schwarzes Loch vor, das in ein sehr schweres schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
metricsystem1	talk.1	74	rater4	Stellen Sie sich vor, ein leichteres Schwarzes Loch fällt in ein sehr schweres Schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
metricsystem2	talk.1	74	rater1	Stellen Sie sich ein helleres Schwarzes Loch vor, das in ein sehr schweres Schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	21 30 75	29 39 84	minor minor minor
metricsystem3	talk.1	74	rater4	Stellen Sie sich ein leichteres Schwarzes Loch vor, das in ein sehr schweres Schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
metricsystem4	talk.1	74	rater4	Stellen Sie sich ein leichteres Schwarzes Loch vor, das in ein sehr schweres Schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
metricsystem5	talk.1	74	rater4	Stellen Sie sich vor, ein leichteres Schwarzes Loch fällt in ein sehr schweres Schwarzes Loch.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
ref	talk.1	74	rater3	Stellen Sie sich vor, dass ein leichteres Schwarzes Loch in ein sehr schweres Schwarzes Loch fällt.	Imagine a lighter black hole falling into a very heavy black hole.	-1	-1	no-error
Facebook-AI	talk.1	75	rater3	Das Geräusch, das Sie hören, ist das leichte schwarze Loch, das jedes Mal, wenn es sich nähert, gegen den Raum schlägt.	The sound you're hearing is the light black hole banging on space each time it gets close.	4 45	12 58	minor minor
HuaweiTSC	talk.1	75	rater3	Das Geräusch, das Sie hören, ist das leichte Schwarze Loch, das jedes Mal, wenn es nahe kommt, auf den Weltraum schlägt.	The sound you're hearing is the light black hole banging on space each time it gets close.	-1	-1	no-error
Nemo	talk.1	75	rater4	Das Geräusch, das du hörst, ist das leichte schwarze Loch, das jedes Mal, wenn es nahe kommt, auf den Weltraum knallt.	The sound you're hearing is the light black hole banging on space each time it gets close.	111	117	minor
Online-W	talk.1	75	rater2	Das Geräusch, das Sie hören, ist das leichte schwarze Loch, das jedes Mal auf den Raum schlägt, wenn es sich nähert.	The sound you're hearing is the light black hole banging on space each time it gets close.	-1	-1	no-error
UEdin	talk.1	75	rater4	Der Ton, den du hörst, ist das helle schwarze Loch, das jedes Mal, wenn es nahe kommt, auf den Weltraum knallt.	The sound you're hearing is the light black hole banging on space each time it gets close.	103 13 30	113 19 39	major major major
VolcTrans-AT	talk.1	75	rater2	Das Geräusch, das Sie hören, ist das leichte schwarze Loch, das jedes Mal, wenn es sich nähert, auf den Raum schlägt.	The sound you're hearing is the light black hole banging on space each time it gets close.	-1	-1	no-error
VolcTrans-GLAT	talk.1	75	rater1	Das Geräusch, das Sie hören, ist das leichte Schwarze Loch, das jedes Mal in den Weltraum schlägt, wenn es sich nähert.	The sound you're hearing is the light black hole banging on space each time it gets close.	45	53	minor
eTranslation	talk.1	75	rater3	Der Ton, den Sie hören, ist das helle schwarze Loch, das jedes Mal auf den Raum schlägt, wenn es sich nähert.	The sound you're hearing is the light black hole banging on space each time it gets close.	32 4 53	40 7 87	major minor minor
